,pert_iname,sig_id,files_combined,moa_v1
1038,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_88.csv,CDK Inhibitor UC
1039,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_40.csv,CDK Inhibitor UC
1040,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_98.csv,CDK Inhibitor UC
1041,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_60.csv,CDK Inhibitor UC
1042,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_52.csv,CDK Inhibitor UC
1043,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_1.csv,CDK Inhibitor UC
1044,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_99.csv,CDK Inhibitor UC
1045,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_37.csv,CDK Inhibitor UC
1046,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_19.csv,CDK Inhibitor UC
1047,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_78.csv,CDK Inhibitor UC
1048,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_33.csv,CDK Inhibitor UC
1049,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_47.csv,CDK Inhibitor UC
1050,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_62.csv,CDK Inhibitor UC
1051,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_71.csv,CDK Inhibitor UC
1052,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_48.csv,CDK Inhibitor UC
1053,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_90.csv,CDK Inhibitor UC
1054,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_54.csv,CDK Inhibitor UC
1055,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_13.csv,CDK Inhibitor UC
1056,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_93.csv,CDK Inhibitor UC
1057,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_70.csv,CDK Inhibitor UC
1058,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_2.csv,CDK Inhibitor UC
1059,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_63.csv,CDK Inhibitor UC
1060,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_67.csv,CDK Inhibitor UC
1061,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_50.csv,CDK Inhibitor UC
1062,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_89.csv,CDK Inhibitor UC
1063,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_53.csv,CDK Inhibitor UC
1064,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_24.csv,CDK Inhibitor UC
1065,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_94.csv,CDK Inhibitor UC
1066,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_20.csv,CDK Inhibitor UC
1067,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_97.csv,CDK Inhibitor UC
1068,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_65.csv,CDK Inhibitor UC
1069,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_17.csv,CDK Inhibitor UC
1070,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_66.csv,CDK Inhibitor UC
1071,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_21.csv,CDK Inhibitor UC
1072,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_59.csv,CDK Inhibitor UC
1073,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_57.csv,CDK Inhibitor UC
1074,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_56.csv,CDK Inhibitor UC
1075,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_30.csv,CDK Inhibitor UC
1076,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_10.csv,CDK Inhibitor UC
1077,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_73.csv,CDK Inhibitor UC
1078,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_22.csv,CDK Inhibitor UC
1079,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_31.csv,CDK Inhibitor UC
1080,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_68.csv,CDK Inhibitor UC
1081,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_35.csv,CDK Inhibitor UC
1082,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_79.csv,CDK Inhibitor UC
1083,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_100.csv,CDK Inhibitor UC
1084,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_49.csv,CDK Inhibitor UC
1085,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_26.csv,CDK Inhibitor UC
1086,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_12.csv,CDK Inhibitor UC
1087,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_34.csv,CDK Inhibitor UC
1088,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_46.csv,CDK Inhibitor UC
1089,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_25.csv,CDK Inhibitor UC
1090,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_38.csv,CDK Inhibitor UC
1091,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_29.csv,CDK Inhibitor UC
1092,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_58.csv,CDK Inhibitor UC
1093,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_55.csv,CDK Inhibitor UC
1094,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_16.csv,CDK Inhibitor UC
1095,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_8.csv,CDK Inhibitor UC
1096,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_85.csv,CDK Inhibitor UC
1097,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_11.csv,CDK Inhibitor UC
1098,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_86.csv,CDK Inhibitor UC
1099,AUY922,GSE18552,../snac_data/use_case_graphs/GSE18552_AUY922/graph_51.csv,CDK Inhibitor UC
1100,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_44.csv,CDK Inhibitor UC
1101,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_14.csv,CDK Inhibitor UC
1102,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_96.csv,CDK Inhibitor UC
1103,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_15.csv,CDK Inhibitor UC
1104,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_18.csv,CDK Inhibitor UC
1105,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_92.csv,CDK Inhibitor UC
1106,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_75.csv,CDK Inhibitor UC
1107,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_84.csv,CDK Inhibitor UC
1108,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_91.csv,CDK Inhibitor UC
1109,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_64.csv,CDK Inhibitor UC
1110,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_32.csv,CDK Inhibitor UC
1111,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_45.csv,CDK Inhibitor UC
1112,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_61.csv,CDK Inhibitor UC
1113,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_5.csv,CDK Inhibitor UC
1114,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_72.csv,CDK Inhibitor UC
1115,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_36.csv,CDK Inhibitor UC
1116,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_9.csv,CDK Inhibitor UC
1117,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_6.csv,CDK Inhibitor UC
1118,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_42.csv,CDK Inhibitor UC
1119,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_28.csv,CDK Inhibitor UC
1120,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_7.csv,CDK Inhibitor UC
1121,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_74.csv,CDK Inhibitor UC
1122,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_3.csv,CDK Inhibitor UC
1123,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_43.csv,CDK Inhibitor UC
1124,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_95.csv,CDK Inhibitor UC
1125,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_39.csv,CDK Inhibitor UC
1126,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_87.csv,CDK Inhibitor UC
1127,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_83.csv,CDK Inhibitor UC
1128,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_69.csv,CDK Inhibitor UC
1129,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_81.csv,CDK Inhibitor UC
1130,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_23.csv,CDK Inhibitor UC
1131,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_41.csv,CDK Inhibitor UC
1132,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_77.csv,CDK Inhibitor UC
1133,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_80.csv,CDK Inhibitor UC
1134,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_27.csv,CDK Inhibitor UC
1135,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_82.csv,CDK Inhibitor UC
1136,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_4.csv,CDK Inhibitor UC
1137,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_76.csv,CDK Inhibitor UC
1138,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_88.csv,CDK Inhibitor UC
1139,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_40.csv,CDK Inhibitor UC
1140,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_98.csv,CDK Inhibitor UC
1141,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_60.csv,CDK Inhibitor UC
1142,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_52.csv,CDK Inhibitor UC
1143,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_1.csv,CDK Inhibitor UC
1144,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_99.csv,CDK Inhibitor UC
1145,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_37.csv,CDK Inhibitor UC
1146,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_19.csv,CDK Inhibitor UC
1147,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_78.csv,CDK Inhibitor UC
1148,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_33.csv,CDK Inhibitor UC
1149,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_47.csv,CDK Inhibitor UC
1150,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_62.csv,CDK Inhibitor UC
1151,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_71.csv,CDK Inhibitor UC
1152,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_48.csv,CDK Inhibitor UC
1153,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_90.csv,CDK Inhibitor UC
1154,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_54.csv,CDK Inhibitor UC
1155,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_13.csv,CDK Inhibitor UC
1156,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_93.csv,CDK Inhibitor UC
1157,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_70.csv,CDK Inhibitor UC
1158,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_2.csv,CDK Inhibitor UC
1159,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_63.csv,CDK Inhibitor UC
1160,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_67.csv,CDK Inhibitor UC
1161,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_50.csv,CDK Inhibitor UC
1162,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_89.csv,CDK Inhibitor UC
1163,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_53.csv,CDK Inhibitor UC
1164,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_24.csv,CDK Inhibitor UC
1165,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_94.csv,CDK Inhibitor UC
1166,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_20.csv,CDK Inhibitor UC
1167,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_97.csv,CDK Inhibitor UC
1168,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_65.csv,CDK Inhibitor UC
1169,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_17.csv,CDK Inhibitor UC
1170,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_66.csv,CDK Inhibitor UC
1171,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_21.csv,CDK Inhibitor UC
1172,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_59.csv,CDK Inhibitor UC
1173,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_57.csv,CDK Inhibitor UC
1174,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_56.csv,CDK Inhibitor UC
1175,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_30.csv,CDK Inhibitor UC
1176,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_10.csv,CDK Inhibitor UC
1177,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_73.csv,CDK Inhibitor UC
1178,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_22.csv,CDK Inhibitor UC
1179,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_31.csv,CDK Inhibitor UC
1180,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_68.csv,CDK Inhibitor UC
1181,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_35.csv,CDK Inhibitor UC
1182,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_79.csv,CDK Inhibitor UC
1183,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_100.csv,CDK Inhibitor UC
1184,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_49.csv,CDK Inhibitor UC
1185,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_26.csv,CDK Inhibitor UC
1186,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_12.csv,CDK Inhibitor UC
1187,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_34.csv,CDK Inhibitor UC
1188,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_46.csv,CDK Inhibitor UC
1189,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_25.csv,CDK Inhibitor UC
1190,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_38.csv,CDK Inhibitor UC
1191,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_29.csv,CDK Inhibitor UC
1192,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_58.csv,CDK Inhibitor UC
1193,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_55.csv,CDK Inhibitor UC
1194,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_16.csv,CDK Inhibitor UC
1195,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_8.csv,CDK Inhibitor UC
1196,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_85.csv,CDK Inhibitor UC
1197,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_11.csv,CDK Inhibitor UC
1198,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_86.csv,CDK Inhibitor UC
1199,DOXORUBICIN,GSE18552,../snac_data/use_case_graphs/GSE18552_DOXORUBICIN/graph_51.csv,CDK Inhibitor UC
1200,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_44.csv,CDK Inhibitor UC
1201,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_14.csv,CDK Inhibitor UC
1202,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_96.csv,CDK Inhibitor UC
1203,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_15.csv,CDK Inhibitor UC
1204,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_18.csv,CDK Inhibitor UC
1205,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_92.csv,CDK Inhibitor UC
1206,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_75.csv,CDK Inhibitor UC
1207,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_84.csv,CDK Inhibitor UC
1208,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_91.csv,CDK Inhibitor UC
1209,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_64.csv,CDK Inhibitor UC
1210,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_32.csv,CDK Inhibitor UC
1211,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_45.csv,CDK Inhibitor UC
1212,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_61.csv,CDK Inhibitor UC
1213,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_5.csv,CDK Inhibitor UC
1214,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_72.csv,CDK Inhibitor UC
1215,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_36.csv,CDK Inhibitor UC
1216,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_9.csv,CDK Inhibitor UC
1217,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_6.csv,CDK Inhibitor UC
1218,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_42.csv,CDK Inhibitor UC
1219,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_28.csv,CDK Inhibitor UC
1220,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_7.csv,CDK Inhibitor UC
1221,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_74.csv,CDK Inhibitor UC
1222,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_3.csv,CDK Inhibitor UC
1223,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_43.csv,CDK Inhibitor UC
1224,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_95.csv,CDK Inhibitor UC
1225,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_39.csv,CDK Inhibitor UC
1226,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_87.csv,CDK Inhibitor UC
1227,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_83.csv,CDK Inhibitor UC
1228,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_69.csv,CDK Inhibitor UC
1229,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_81.csv,CDK Inhibitor UC
1230,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_23.csv,CDK Inhibitor UC
1231,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_41.csv,CDK Inhibitor UC
1232,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_77.csv,CDK Inhibitor UC
1233,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_80.csv,CDK Inhibitor UC
1234,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_27.csv,CDK Inhibitor UC
1235,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_82.csv,CDK Inhibitor UC
1236,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_4.csv,CDK Inhibitor UC
1237,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_76.csv,CDK Inhibitor UC
1238,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_88.csv,CDK Inhibitor UC
1239,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_40.csv,CDK Inhibitor UC
1240,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_98.csv,CDK Inhibitor UC
1241,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_60.csv,CDK Inhibitor UC
1242,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_52.csv,CDK Inhibitor UC
1243,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_1.csv,CDK Inhibitor UC
1244,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_99.csv,CDK Inhibitor UC
1245,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_37.csv,CDK Inhibitor UC
1246,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_19.csv,CDK Inhibitor UC
1247,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_78.csv,CDK Inhibitor UC
1248,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_33.csv,CDK Inhibitor UC
1249,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_47.csv,CDK Inhibitor UC
1250,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_62.csv,CDK Inhibitor UC
1251,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_71.csv,CDK Inhibitor UC
1252,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_48.csv,CDK Inhibitor UC
1253,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_90.csv,CDK Inhibitor UC
1254,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_54.csv,CDK Inhibitor UC
1255,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_13.csv,CDK Inhibitor UC
1256,17AAG,GSE18552,../snac_data/use_case_graphs/GSE18552_17AAG/graph_93.csv,CDK Inhibitor UC
