"","x"
"1719","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)Nc3ccc(C(F)(F)F)cc3)ccc2O[C@H]1CN(C)S(=O)(=O)c1ccc(F)cc1"
"1720","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(-c3ccccc3)cc2)Oc2ccc(NC(=O)c3ccncc3)cc2C1=O"
"1721","C[C@H]1CN([C@@H](C)CO)C(=O)c2cc(NS(=O)(=O)c3ccccc3)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)C(=O)Nc1ccc(F)cc1"
"1722","C[C@H]1CN([C@@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccccc3)c2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"1723","C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)C3CCCCC3)c2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"1724","C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccc(F)cc3)c2O[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1"
"1725","C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)Nc3ccc(F)cc3)c2O[C@H]1CN(C)S(=O)(=O)c1ccc(Cl)cc1"
"1726","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(NC(=O)CCCCCC(=O)Nc3ccccc3N)ccc2O[C@H]1CN(C)Cc1ccc(Oc2ccccc2)cc1"
"1727","C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)C3CCCCC3)c2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"1728","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccccc2)Oc2c(NC(=O)c3ccncc3)cccc2C1=O"
"1729","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(N(C)C)ccc2O[C@H](C)CCCCO[C@H]1CN(C)Cc1ccc2c(c1)OCO2"
"1730","Cc1noc(C)c1S(=O)(=O)N(C)C[C@@H]1Oc2c(NC(=O)c3nc4ccccc4s3)cccc2C(=O)N([C@@H](C)CO)C[C@@H]1C"
"1731","CN1CCN(CC(C(=O)c2ccc(F)cc2)c2ccccc2)CC1"
"1732","O=C(c1ccc(F)cc1)C(CN1CCCC1)c1ccccc1"
"1733","O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl"
"1734","O=C(c1cccc(F)c1)C(CN1CCOCC1)c1ccccc1"
"1735","O=C(c1ccc(F)cc1)C(CN1CCCCC1)c1ccccc1"
"1736","Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1"
"1737","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)Cc2ccc(C(=O)Nc3ccccc3N)cc2)Oc2c(NC(=O)C3CCCCC3)cccc2C1=O"
"1738","CCCn1c(NC(=O)c2cccc(S(=O)(=O)N3CCCC3)c2)nc2ccccc21"
"1739","O=C1NC(=O)/C(=C/c2ccc3nccc(-c4ccncc4)c3c2)S1"
"1740","C[C@H]1CCCCO[C@@H](CN(C)S(=O)(=O)c2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCN(C)C)ccc2O1"
"1741","Cc1cc(Cl)ccc1OCCCC(=O)NO"
"1742","CCc1cccc(NC(=O)O[C@H]2[C@H](OC(=O)Nc3ccccc3-c3ccccc3)[C@@H](OC(=O)Nc3ccccc3-c3ccccc3)[C@@H](OC)O[C@@H]2CO)c1"
"1743","CCOC(=O)CSC1=N/C(=C/c2ccc(-n3cncn3)cc2)C(=O)N1C(C)=O"
"1744","CC(C)C(=O)SCCCCCCC(=O)Nc1nc(-c2ccccc2)cs1"
"1745","CCSc1nnc(NC(=O)c2nc(S(=O)(=O)Cc3ccc(F)cc3)ncc2Cl)s1"
"1746","Cc1cc(O)c2c3c4c(cc(O)c13)C(C)(C)C(=O)c1c(O)cc(O)c(c1-4)C2=O"
"1747","Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O"
"1748","C[C@H]1CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCN(C)C)ccc2O[C@H](C)CCCCO[C@@H]1CN(C)S(=O)(=O)c1ccccc1"
"1749","Cc1cc(C(=O)CCl)c(C)n1CCc1ccc(Cl)cc1"
"1750","CC[N+](C)(C)c1cccc(O)c1"
"1751","CC(=O)OCC[N+](C)(C)C"
"1752","Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1"
"1753","O=C1N=C(NCc2cccs2)S/C1=C\c1ccc2ncccc2c1"
"1754","CC(C)[N+](C)(CCOC(=O)C1c2ccccc2Oc2ccccc21)C(C)C"
"1755","CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1"
"1756","O=C(c1ccccc1F)C(CN1CCOCC1)c1ccccc1"
"1757","C[C@@H]1CN([C@H](C)CO)C(=O)c2cccc(NS(=O)(=O)c3cccs3)c2O[C@@H]1CN(C)Cc1ccc(Cl)c(Cl)c1"
"1758","COC(=O)C1=COC(O)C2C(CO)=CCC12"
"1759","O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F"
"1760","O=P1(N(CCCl)CCCl)NCCCO1"
"1761","Clc1ccc2nsnc2c1NC1=NCCN1"
"1762","N=C(NO)c1cc(O)c(O)c(O)c1"
"1763","C[C@@H]1CN([C@H](C)CO)C(=O)CCCn2cc(nn2)CO[C@H]1CN(C)Cc1ccc2c(c1)OCCO2"
"1764","CCCCNc1cc(C(=O)O)cc(S(N)(=O)=O)c1Oc1ccccc1"
"1765","CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C"
"1766","C[C@@H]1CN([C@H](C)CO)C(=O)Cc2cc(N(C)C)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"1767","C1CN=C2NCCCN2C1"
"1768","C[C@H]1CN([C@H](C)CO)C(=O)Cc2cc(N(C)C)ccc2O[C@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"1769","CO[C@H]1O[C@H](CO)[C@@H](OC(=O)Nc2ccc(Oc3ccccc3)cc2)[C@H](OC(=O)Nc2ccccc2-c2ccccc2)[C@H]1OC(=O)Nc1ccccc1-c1ccccc1"
"1770","CO[C@H]1O[C@H](CO)[C@@H](OC(=O)Nc2ccc(C(F)(F)F)cc2)[C@H](OC(=O)Nc2ccccc2)[C@H]1OC(=O)Nc1ccccc1"
"1771","CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1"
"1772","CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12"
"1773","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O"
"1774","CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1"
"1775","CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1"
"1776","CCOC(=O)CCC(=O)OC1C(OC2C(C)C(OC3CC(C)(OC)C(O)C(C)O3)C(C)C(=O)OC(CC)C(C)(O)C(O)C(C)C(=O)C(C)CC2(C)O)OC(C)CC1N(C)C"
"1777","CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1"
"1778","C[C@H]1CCCCO[C@@H](CN(C)C(=O)Nc2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)C3CCCCC3)ccc2O1"
"1779","Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1"
"1780","C[C@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2ccccc2)[C@@H](C)CN([C@H](C)CO)C(=O)c2cc(NC(=O)CCCN(C)C)ccc2O1"
"1781","C[C@H]1CN([C@H](C)CO)C(=O)c2cccc(NC(=O)C3CCCCC3)c2O[C@@H]1CN(C)Cc1ccc(C(=O)Nc2ccccc2N)cc1"
"1782","C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)CC2CCCCC2)Oc2ccc(NC(=O)Nc3ccc4c(c3)OCO4)cc2C1=O"
"1783","CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1"
"1784","CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1"
"1785","COC(=O)N/N=C/c1ccc([N+](=O)[O-])o1"
"1786","C[C@H]1CCCCO[C@H](CN(C)S(=O)(=O)c2ccccc2)[C@H](C)CN([C@@H](C)CO)C(=O)c2cc(NC(=O)CCCN(C)C)ccc2O1"
"1787","CN(C)C(=O)Oc1ccc[n+](C)c1"
"1788","C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C"
"1789","CC1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23"
"1790","CC[C@]1(O)CCC2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]21CC"
"1791","C[C@@H](CO)N1C[C@@H](C)[C@@H](CN(C)C(=O)CCC(F)(F)F)OCCCC[C@@H](C)Oc2ccc(NS(=O)(=O)c3ccccc3)cc2C1=O"
"1792","NCC(=O)CCC(=O)O"
"1793","NC(=O)N1c2ccccc2C=Cc2ccccc21"
"1794","CSc1ccc2c(c1)C(N1CCN(C)CC1)Cc1ccccc1S2"
"1795","CN(C)C(=O)Oc1cc(OC(=O)N(C)C)cc(C(O)CNC(C)(C)C)c1"
"1796","C[N+]1(C)CCOC(O)(c2ccc(-c3ccc(C4(O)C[N+](C)(C)CCO4)cc3)cc2)C1"
"1797","CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1"
"1798","COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2"
"1799","CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1"
"1800","CCN(CC)CCOC(=O)c1ccc(N)cc1"
"1801","COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@@H]3COC(=O)[C@H]32)OCO4)cc(OC)c1O"
"1802","CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12"
"1803","N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1"
"1804","Nc1nc(S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1"
"1805","Cc1cc(N)c2ccccc2[n+]1CCCCCCCCCC[n+]1c(C)cc(N)c2ccccc21"
"1806","CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1"
"1807","Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1"
"1808","NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O"
"1809","CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1"
"1810","Nc1nc2cc(Cl)ccc2o1"
"1811","CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1"
"1812","CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1"
"1813","NN=C1N=NC=C2C=CC=CC21"
"1814","CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1"
"1815","CCCCCC[C@H]1C(=O)O[C@H](C)C(NC(=O)c2cccc(NC=O)c2O)C(=O)O[C@@H](C)[C@@H]1OC(=O)CC(C)C"
"1816","NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O"
"1817","CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1"
"1818","Cc1cccc(N(C)C(=S)Oc2ccc3ccccc3c2)c1"
"1819","N=C(N)NS(=O)(=O)c1ccc(N)cc1"
"1820","Cc1c(NC(=O)c2cccnc2)c(=O)n(-c2ccccc2)n1C"
"1821","C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O"
"1822","O=C1OC(CN2CCOCC2)CN1N=Cc1ccc([N+](=O)[O-])o1"
"1823","Cc1cc(C2CCCCC2)n(O)c(=O)c1"
"1824","Clc1cc(Cl)c(OCC#CI)cc1Cl"
"1825","O=C1C=CC(=O)c2c1ccc1c2ccc2ccccc21"
"1826","O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1ccc(O)cc1"
"1827","C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@@H](CC[C@H]6[C@@H]5C[C@@H](O)[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O"
"1828","Cc1cc(C(C)(C)CC(C)(C)C)ccc1OCCOCC[N+](C)(C)Cc1ccccc1"
"1829","COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1OC"
"1830","CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1"
"1831","C[C@]12CC[C@H](O)C[C@@H]1CC[C@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O"
"1832","CC(Cc1ccccc1)NCCC(c1ccccc1)c1ccccc1"
"1833","Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1"
"1834","Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1"
"1835","CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]21"
"1836","CCCCOC(=O)c1ccc(N)cc1"
"1837","CC[C@H](C)C(=O)O[C@H]1CCC=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]21"
"1838","COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1"
"1839","CC[Hg]Sc1ccccc1C(=O)O"
"1840","O=C1NCCN1CCN1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1"
"1841","Nc1ncn(C2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1"
"1842","C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)C1C(=O)OC"
"1843","CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1"
"1844","O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F"
"1845","C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)[C@H](O)[C@H](O)[C@H]1O"
"1846","O=c1[nH]cc(F)c(=O)[nH]1"
"1847","CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@@H]21"
"1848","CC(=O)O[C@@]12CO[C@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]21)C3(C)C"
"1849","CC(C)n1c(C=C[C@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21"
"1850","C[C@]12CC[C@H](O)C[C@@H]1CC[C@H]1[C@@H]2C[C@@H](O)[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O"
"1851","CN(C)CCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccccc2)cc1"
"1852","COC(=O)Nc1nc2cc(C(=O)c3ccc(F)cc3)ccc2[nH]1"
"1853","O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12"
"1854","Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1.Cc1cc(C=Cc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1"
"1855","COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1"
"1856","NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O"
"1857","CCCN[C@H]1CCc2nc(N)sc2C1"
"1858","CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1"
"1859","CC(C)C(=O)c1c(C(C)C)nn2ccccc12"
"1860","C#C[C@]1(OC(C)=O)CC[C@@H]2[C@@H]3CCC4=CC(=NO)CC[C@@H]4[C@H]3CC[C@@]21CC"
"1861","CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@@H]21"
"1862","CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2SCC4)CC1"
"1863","COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12"
"1864","CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1"
"1865","C=C1C[C@@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O"
"1866","C=C1/C(=C/C=C2\CCCC3(C)C2CCC3C(C)/C=C/C(O)C2CC2)CC(O)CC1O"
"1867","O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl"
"1868","COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N)C(O)C(C)O1"
"1869","COc1ccc(C(Cl)=C(c2ccc(OC)cc2)c2ccc(OC)cc2)cc1"
"1870","C=CCCCCCCCCC=O"
"1871","S=c1[nH]cnc2nc[nH]c12"
"1872","CC1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1"
"1873","CCCC[Sn](Cl)(CCCC)CCCC"
"1874","COc1cc(C2C3=CC4=C(OCO4)C3C(OC3OC4COC(C)OC4C(O)C3O)C3COC(=O)C23)cc(OC)c1O"
"1875","COc1cc(C2c3cc4c(cc3C(O)C3COC(=O)C23)OCO4)cc(OC)c1OC"
"1876","CCC1(O)CC2CN(CCc3c([nH]c4ccccc34)C(C(=O)OC)(c3cc4c(cc3OC)N(C)C3C(O)(C(=O)OC)C(OC(C)=O)C5(CC)C=CCN6CCC43C65)C2)C1"
"1877","COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1"
"1878","CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1"
"1879","COC(=O)CS(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]"
"1880","CC1=NN(c2nc3ccccc3[nH]2)C(=O)C1Cc1ccccc1"
"1881","CC(=O)O[C@@H]1C[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]32[C@]2(C)C(=O)C(=O)C3C(C)(C)C(=O)C=C[C@]3(C)C12"
"1882","CC(C)(O)/C=C/C(=O)[C@](C)(O)C1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4C(CC(=O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@@]12C"
"1883","CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1"
"1884","CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21"
"1885","CN1C(=O)c2cc(NC(=O)c3ccc(F)c(F)c3)ccc2OC[C@H]2O[C@@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@H]21"
"1886","O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1"
"1887","O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1"
"1888","CN1C(=O)c2cc(NC(=O)c3ccc(F)c(F)c3)ccc2OC[C@@H]2O[C@H](CC(=O)N[C@@H]3CCN(Cc4ccccc4)C3)CC[C@@H]21"
"1889","N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1"
"1890","CN(C)c1ccc2c(c1)[C@@H]1C[C@@H](CC(=O)NCc3ccc(Oc4ccccc4)cc3)O[C@@H](CO)[C@@H]1O2"
"1891","O=C(C[C@@H]1C[C@@H]2c3cc(NC(=O)c4ccc5c(c4)OCO5)ccc3O[C@@H]2[C@@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1"
"1892","C[C@H](O)C#Cc1ccc2c(c1)O[C@H](CN(C)Cc1ccc(-c3ccccc3)cc1)[C@@H](C)CN([C@@H](C)CO)S2(=O)=O"
"1893","COc1cc2c(cc1-c1coc3c4c(c(OC)cc3c1=O)OC(C)(C)C=C4)OCO2"
"1894","O=C1NC(=O)c2cc(Nc3ccc(F)cc3)c(Nc3ccc(F)cc3)cc21"
"1895","O=C(C[C@H]1CC[C@H]2[C@@H](COC[C@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1"
"1896","CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC"
"1897","O=C(C[C@@H]1CC[C@H]2[C@@H](COC[C@@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1"
"1898","O=C(C[C@@H]1C[C@@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@@H]2[C@@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1"
"1899","C[C@H]1C[C@H](C)C(=O)[C@H]([C@H](O)CC2CC(=O)NC(=O)C2)C1"
"1900","CCc1cc(=O)oc2cc(C)cc(OCC(=O)C(C)(C)C)c12"
"1901","CNc1ccc2oc(C[C@H]3O[C@@]4(CC[C@H]3C)O[C@H]([C@H](C)C(=O)c3ccc[nH]3)[C@H](C)C[C@H]4C)nc2c1C(=O)O"
"1902","O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1"
"1903","N#C[C@H]1[C@H](c2ccc(C#Cc3ccc(F)cc3)cc2)[C@H](CO)N1C(=O)Cc1ccncc1"
"1904","CN1C(=O)c2cc(NC(=O)c3ccc(C(F)(F)F)cc3)ccc2OC[C@@H]2O[C@@H](CC(=O)NC3Cc4ccccc4C3)CC[C@@H]21"
"1905","CCc1cnc(N2[C@H](C#N)[C@H](c3ccc(C4=CCCCC4)cc3)[C@H]2CO)s1"
"1906","Fc1ccccc1CCNc1c2c(nc3ncnn13)CCCC2"
"1907","CCCSC1=N/C(=C/c2cccs2)C(=O)N1c1ccc(F)c(Cl)c1"
"1908","CCCNC(=O)N1[C@H](C#N)[C@H](c2ccc(C3=CCCCC3)cc2)[C@@H]1CO"
"1909","COc1cc(C[C@H]2C(=O)OC[C@@H]2Cc2ccc(OC)c(OC)c2)ccc1O"
"1910","CN1C(=O)c2cc(NC(=O)Cc3cccs3)ccc2OC[C@@H]2O[C@H](CC(=O)NCc3ccc(-c4ccccc4)cc3)CC[C@@H]21"
"1911","O=C(CCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc(F)cc1"
"1912","Cc1cc(C(=O)Nc2ccc3c(c2)C(=O)N(C)[C@H]2CC[C@@H](CC(=O)NCc4ccc(-c5ccccc5)cc4)O[C@@H]2CO3)no1"
"1913","O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2CCC(F)(F)F)O1)NCc1ccc(Oc2ccccc2)cc1"
"1914","COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2"
"1915","Cc1cc(C(=O)Nc2ccc3c(c2)C(=O)N(C)[C@H]2CC[C@@H](CC(=O)NCc4ccc(-c5ccccc5)cc4)O[C@H]2CO3)no1"
"1916","O=C(C[C@H]1CC[C@@H]2[C@H](COC[C@@H](O)CN2Cc2ccc(Oc3ccccc3)cc2)O1)N1CCc2ccccc2C1"
"1917","Cc1ccc2[nH]/c(=N\C(=O)C(C)(C)C)sc2c1"
"1918","CC(=O)N1CCOc2cc(S(=O)(=O)NCC3CCC(C(=O)Nc4cccc(C)c4)CC3)ccc21"
"1919","CCOc1ccc2c(c1)-c1c(ss/c1=N\c1ccc(NC(C)=O)cc1)C(C)(C)N2"
"1920","O=C(C[C@@H]1CC[C@@H]2[C@H](COC[C@H](O)CN2CCC(F)(F)F)O1)NCc1ccc(Oc2ccccc2)cc1"
"1921","NS(=O)(=O)c1nn2cc(-c3ccccc3)nc2s1"
"1922","CN1C(=O)c2cc(NC(=O)c3cccc(F)c3)ccc2OC[C@@H]2O[C@H](CC(=O)NCC3CCCCC3)CC[C@@H]21"
"1923","CCCNC(=O)N1[C@H](C#N)[C@H](c2ccc(-c3ccccc3F)cc2)[C@@H]1CO"
"1924","CN1C(=O)c2cc(NC(=O)c3cnccn3)ccc2OC[C@@H]2O[C@H](CC(=O)NCC3CCCCC3)CC[C@@H]21"
"1925","CCOC(=O)c1cnc2c(C)c(C)ccc2c1NCCCN(C)C"
"1926","O=C1NCN(c2ccccc2)C12CCN(CCCOc1ccc(F)cc1)CC2"
"1927","CC(=O)OC[C@]12CCC(C)=CC1O[C@@H]1[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@]2(C)C12CO2"
"1928","O=C(Sc1cccc2ncccc12)c1ccccc1"
"1929","O=C(C[C@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1"
"1930","O=S(=O)(CC(CN1CCCCC1)N1CCCCC1)c1ccccc1"
"1931","O=C(C[C@@H]1C[C@H]2c3cc(NS(=O)(=O)c4ccc(F)cc4)ccc3O[C@H]2[C@H](CO)O1)NCc1ccc(Oc2ccccc2)cc1"
