"","x"
"3294","Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)[C@H](C(C)C)N1CCCNC1=O"
"3295","N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1"
"3296","CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1"
"3297","Cl/C(=C\n1cncn1)c1ccc(Cl)cc1Cl"
"3298","CC(=O)N(C)c1cc(-c2ccnc3c(C(=O)c4cccs4)cnn23)ccc1F"
"3299","CCCCCN(CCCCC)C(=O)[C@@H](CCC(=O)O)NC(=O)c1ccc(Cl)c(Cl)c1"
"3300","CN1C(C(=O)Nc2ccccn2)=C(O)c2sc(Cl)cc2S1(=O)=O"
"3301","CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1"
"3302","Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1"
"3303","CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1"
"3304","CCOC(=O)O[C@]1(C(=O)OCCl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C"
"3305","CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21"
"3306","CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1"
"3307","CC(C)CCNC(=O)[C@H](CC(C)C)NC(=O)[C@H]1O[C@@H]1C(=O)O"
"3308","C[C@@H](C(=O)O)c1ccc(C[C@H]2CCCC2=O)cc1"
"3309","Nc1nc(O[C@@H](c2ccc(-c3cccc(F)c3)cc2)C(F)(F)F)cc(-c2ccc(C[C@H](N)C(=O)O)cc2)n1"
"3310","Cc1csc2c(N[C@@H](C)CN3CCN(S(=O)(=O)c4ccc(Cl)c(Cl)c4)CC3)ncnc12"
"3311","COc1cc(C(=O)N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C)c1ccccc1C(=O)N2C"
"3312","CC(C)NC(=O)c1ccc(C#Cc2ccncc2)cn1"
"3313","CC(F)(F)c1cc(F)ccc1-c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1"
"3314","CCCCC/C=C\C[C@@H](O)/C=C/C=C/C=C\[C@@H](O)CCCC(=O)O"
"3315","NCCCC[C@H](N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](CCCCN)C(N)=O)C(c1ccccc1)c1ccccc1"
"3316","CC(C)(C)CC(=O)Nc1c(F)cc(C(=O)/N=c2\sccn2COP(=O)(O)O)cc1F"
"3317","CCCCC(F)(F)C(=O)CC[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O"
"3318","CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12"
"3319","CNC(=O)c1cccc2cc(Oc3ccnc4cc(OCC5(N)CC5)c(OC)cc34)ccc12"
"3320","N#Cc1c(N)nc(SCc2ncc[nH]2)c(C#N)c1-c1ccc(O)cc1"
"3321","O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)[C@@H](F)C(F)(F)F)cc1Cl"
"3322","N#C/C(=C1/SC[C@@H](c2ccc(Cl)cc2Cl)S1)n1ccnc1"
"3323","Cc1ccc(NC(=O)C2(c3ccc4c(c3)OC(F)(F)O4)CC2)nc1-c1cccc(C(=O)O)c1"
"3324","CN1CCN2c3c(cccc31)[C@@H]1CN(CCCC(=O)c3ccc(F)cc3)CC[C@@H]12"
"3325","CCCCN(CCCC)C[C@@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1"
"3326","Cc1ccc(Nc2c(F)cccc2Cl)c(CC(=O)O)c1"
"3327","O=C1CCC[C@@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3"
"3328","O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1C[C@@H]1CCCC[C@H]1CN1CCN(c2nsc3ccccc23)CC1"
"3329","COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H](O)[C@@H]3Cc5cc(C)c(OC)c(O)c5[C@H]([C@H]21)N3C)OCO4"
"3330","Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3ccccc3c2C1"
"3331","CCCCCCO[C@@H](C)c1cccc(-c2csc(NC(=O)c3cc(Cl)c(/C=C(\C)C(=O)O)c(Cl)c3)n2)c1OC"
"3332","CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C"
"3333","O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12"
"3334","CC(=O)NCCc1c(Cc2ccccc2)[nH]c2ccccc12"
"3335","Cc1ccc(NC(=O)c2ccnc(C(F)(F)F)c2)cc1-c1cc(OCCO)nc(N2CCOCC2)c1"
"3336","Fc1ccc(-c2c3cccc(C(F)(F)F)c3nn2Cc2ccc(F)cc2Cl)cc1"
"3337","CC1(N)CCN(c2cccnc2NC(=O)c2nc(-c3ncccc3C(F)(F)F)cnc2N)CC1"
"3338","COc1cccc(-c2ccc([C@@H](Oc3cc(-c4ccc(C[C@H](N)C(=O)O)cc4)nc(N)n3)C(F)(F)F)cc2)c1"
"3339","Cc1c[nH]c2ncnc(N3CCC(CN)(C(=O)Nc4cccc(OC(=O)N(C)C)c4)CC3)c12"
"3340","CC(C)=CCC/C(C)=C/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C=C(\C)CCC=C(C)C"
"3341","CC(C)c1ccc2c(c1)CC[C@@H]1[C@]2(C)CCC[C@@]1(C)CN"
"3342","CN(C)[C@@H]1C(=O)[C@@H](C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(=O)[C@@H]3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12"
"3343","C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3CC[C@@]21C"
"3344","NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](N)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O"
"3345","O=C1NC(=O)C(c2cnc3ccccn23)=C1c1cn2c3c(cc(F)cc13)CN(C(=O)N1CCCCC1)CC2"
"3346","c1ccc(-c2nn3c(c2-c2ccnc4cc(OCCN5CCOCC5)ccc24)CCC3)nc1"
"3347","N[C@@]1(C(=O)O)CS(=O)(=O)[C@H]2[C@H](C(=O)O)[C@H]21"
"3348","O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1"
"3349","Cc1cccc(-c2nn3c(c2-c2ccnc4ccc(C(N)=O)cc24)CCC3)n1"
"3350","CN(C)C(=O)n1nnnc1Cc1ccc(-c2ccccc2)cc1"
"3351","CC(C)(C)Cn1c(N)nc2ccc(-c3nc(C(C)(C)C)[nH]c3-c3ccc(F)cc3)nc21"
"3352","COc1ccc(/C=C/CCCCOc2ccc(C(=O)c3cccc(C(=O)O)c3)cc2CCC(=O)O)cc1"
"3353","CC(C)Oc1cccc(-n2c(CCc3c[nH]c4ccc(Br)cc34)nc3ccccc3c2=O)c1"
"3354","CCNCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1"
"3355","CCCC(CCC)C(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1"
"3356","CN(CCOc1ccc(-c2ccc3c(c2)OCO3)cc1C(C)(C)C)CC(=O)O"
"3357","CC(C)OC(=O)N[C@H]1Cc2c(n(Cc3ccccn3)c3ccc(C#N)cc23)C1"
"3358","CC(C)NCCCC[C@H](NC(=O)[C@H]1CCC(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCCCNC(C)C)C(=O)N[C@H](CCCN=C(N)N)C(=O)N[C@@H](Cc2ccc3ccccc3c2)C(=O)NCC(=O)N1)C(N)=O"
"3359","CCc1cc(C(C)=O)c(O)cc1OCCCCCC(C)(C)c1nn[nH]n1"
"3360","Cn1cc(-c2ccc(F)c(C(F)(F)F)c2)nc1C1CCN(c2ncnc3n[nH]cc23)CC1"
"3361","Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1"
"3362","COc1cccc(OCCCN)c1-c1cc(Nc2cnc(C#N)cn2)[nH]n1"
"3363","O=C(Nc1ncc(SCCN2CCCC2)s1)[C@]1(c2ccc(S(=O)(=O)C3CC3)cc2)C[C@H]1C1CCCCC1"
"3364","COc1ccc(C[C@H]2NCCc3c2[nH]c2ccc(C)cc32)c(Cl)c1OC"
"3365","Cc1cc(Nc2cc(CN3CCOCC3)c3nc(C)c(Cc4ccc(Cl)cc4F)n3n2)[nH]n1"
"3366","NC(=O)c1ccc(Oc2ccc(CN3CCC[C@H]3c3cccnc3)cc2)c(Cl)c1"
"3367","Cc1ccc(C(=O)Nc2ccc(Oc3cc4cnn(C)c4cc3-c3cn[nH]c3)c(F)c2)c(=O)n1-c1ccc(F)cc1"
"3368","C[C@@]1(c2cc(-c3cncnc3)c(F)cc2F)CCSC(N)=N1"
"3369","Cc1nc(N2CCN(C)CC2)c2nc(-c3ccccc3Cl)n(C3CCOCC3)c2n1"
"3370","CC(C)c1c2cc(-c3ccnc(N[C@H]4CC[C@H](NC5CCOCC5)CC4)n3)ccc2nn1C"
"3371","C[C@@H](Oc1ccc2n[nH]c(/C=C/c3cnn(CCO)c3)c2c1)c1c(Cl)cncc1Cl"
"3372","O=C1NN(C(=O)Nc2ccc(Br)cc2)[C@@H](c2ccccc2)[C@@H]1c1ccccc1"
"3373","NC1=N[C@@]2(c3cc(NC(=O)c4ccc(F)cn4)ccc3F)COC[C@H]2CS1"
"3374","O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12"
"3375","C[C@H](N)C(=O)N[C@@]1(C(=O)O)C[C@@H](Sc2nnc[nH]2)[C@H]2[C@H](C(=O)O)[C@H]21"
"3376","CNC(=O)O[C@H]1COc2ccc(N3CCN(C4COC4)CC3)cc2[C@@H]1NC(=O)c1ccc(F)cc1"
"3377","CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1"
"3378","CO[C@@H](C)Cn1c(=O)n(C)c2cnc3ccc(-c4cncc(C(C)(C)O)c4)cc3c21"
"3379","O=c1cc(N2CCNCC2)oc2c(-c3ccccc3)cccc12"
"3380","CC1(C)C(=O)N(CCN2CCC(C(=O)c3ccc(F)cc3)CC2)c2ccccc21"
"3381","CCc1c(CC(N)=O)c2cc(OCCCP(=O)(O)O)ccc2n1Cc1ccccc1"
"3382","CC(C)(O)c1cc(Nc2cc(Oc3cn(C4CC4)nc3C3CCOCC3)ccn2)ccn1"
"3383","COc1ccc(-c2oc3cc(OC)ccc3c2C(=O)c2ccc(C#N)cc2)cc1"
"3384","Cn1nccc1Nc1nccc(-c2cc3c(s2)C(C)(C)N(CCN2CCOCC2)C3=O)n1"
"3385","Cc1cc(Nc2ccc(F)c(C[C@@]3(C(=O)O)CCN(Cc4cccc(Cl)c4F)[C@H](C)C3)n2)n[nH]1"
"3386","CN1CCC(c2c[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc23)CC1"
"3387","CN(C)[C@@H]1CCc2[nH]c3ccc(NC(=O)c4ccc(F)cc4)cc3c2C1"
"3388","c1ccc(-c2n[nH]cc2-c2ccnc3ccccc23)nc1"
"3389","CC(C)N1Cc2cc(S(C)(=O)=O)ccc2N(CCN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)S1(=O)=O"
"3390","CC(C)S(=O)(=O)NC[C@H](C)c1ccc(-c2ccc(C#N)cc2)cc1"
"3391","C[C@H](NC(=O)[C@@H](O)c1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N(C)c2ccccc2-c2ccccc21"
"3392","CC(C)S(=O)(=O)NC[C@H](C)c1ccc(NC(=O)c2cc(F)cc(F)c2)cc1"
"3393","COc1ccc(Nc2ncnc3ccc(OC)cc23)cc1"
"3394","N=C(N=C(N)N)Nc1cccc(Cl)c1"
"3395","CCCCCC(O)CCCC(=O)O"
"3396","CCCC(CCC)C(=O)NCc1ccc2c(cnn2-c2ccccc2OC)c1"
"3397","Cc1cc(C)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c(C)c1"
"3398","CN(C)c1ccc(C(=O)NCCCCCCC(=O)NO)cc1"
"3399","CC(C)Cc1ccc([C@@H](C)C(=O)NCCO)cc1"
"3400","CC(C)(C)NC[C@@H](O)c1cc(Cl)c(N)c(C(F)(F)F)c1"
"3401","COc1cc(C[C@H](C)[C@H](C)Cc2ccc3c(c2)OCO3)ccc1O"
"3402","CCCNS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1"
"3403","CCCCS(=O)(=O)Nc1ncnc(OCCOc2ncc(Br)cn2)c1-c1ccc(Br)cc1"
"3404","O=c1nc(N2CCN(CC3CCCCC3)CC2)sc2c([N+](=O)[O-])cc(C(F)(F)F)cc12"
"3405","C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O[C@@H]2O[C@H](CO[C@@H]3O[C@H](CO)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]2O)CC[C@H]1C"
"3406","COc1ccc2c(C)nc(Nc3nc(=O)c(C)c(C)[nH]3)nc2c1"
"3407","NCc1ccc(S(N)(=O)=O)cc1"
"3408","C=CCc1ccc(O)c(-c2cc(CC=C)ccc2O)c1"
"3409","CCOC(=O)C[C@@H](SP(=S)(OC)OC)C(=O)OCC"
"3410","O=C(O)C[C@H](O)C(=O)O"
"3411","CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1"
"3412","O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO"
"3413","Cc1nc(COP(=O)(O)O)cc2c1O[Mn]Oc1c(cc(COP(=O)(O)O)nc1C)CN(CC(=O)O)CCN(CC(=O)O)C2"
"3414","COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1"
"3415","C#CCCC(=O)[C@@H](C#N)C(=O)Nc1ccc(C(F)(F)F)cc1"
"3416","OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO"
"3417","CNCCCC12CCC(c3ccccc31)c1ccccc12"
"3418","Cc1nnc(C(C)C)n1[C@H]1C[C@@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1"
"3419","CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1"
"3420","CC(C)Nc1nc2cc(Cl)c(Cl)cc2n1[C@H]1O[C@@H](CO)[C@H](O)[C@@H]1O"
"3421","CNC(=O)[C@@H](NC(=O)[C@H](CC(C)C)[C@H](O)C(=O)NO)C(C)(C)C"
"3422","COc1ccc(C(C)(C)C)cc1CN[C@H]1C2CCN(CC2)[C@H]1C(c1ccccc1)c1ccccc1"
"3423","Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1"
"3424","C[C@@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1"
"3425","O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34"
"3426","CC(C)n1c(=O)cc(N[C@@H](C)c2ccccc2)[nH]c1=O"
"3427","CC(C)(O)c1ccccc1-c1ccc2nc(/C=C/c3ccc(C(F)(F)F)cc3)[nH]c2c1"
"3428","COC(=O)N1CC[C@@H]2[C@H]1CCC[C@@]2(O)C#Cc1cccc(C)c1"
"3429","C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)OCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O"
"3430","CCc1cnc(N2CCC(c3nc(COc4ccc(-n5cnnn5)cc4)cs3)CC2)nc1"
"3431","Cc1ncc(COP(=O)(O)O)c(C=O)c1O"
"3432","CC(C)(O)c1coc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1"
"3433","CSc1ccc([C@H]2CN3CCC[C@H]3c3ccccc32)cc1"
"3434","CC1(N2CCC(n3c([C@@H]4CCCNC4)nc4ccccc43)CC2)CCCCCCC1"
"3435","Clc1cccc(N2CCNCC2)c1"
"3436","Cn1c(/C=C/C(=O)NO)ccc1/C=C/C(=O)c1cccc(F)c1"
"3437","C=C1C[C@]23C[C@@]1(O)CC[C@H]2[C@@]12C=C[C@H](O)[C@@](C)(C(=O)O1)[C@H]2[C@@H]3C(=O)O"
"3438","COc1cc(-n2c(=S)[nH]c3ccccc3c2=O)c(Cl)cc1Cl"
"3439","O[C@H](c1ccccc1)C1CCN(CCc2ccccc2)CC1"
"3440","Cn1c(-c2ccccc2)nnc1S(C)(=O)=O"
"3441","O=C(O)CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12"
"3442","O=C1CC2(CCCC2)CC(=O)N1CCCCNC[C@H]1COc2ccccc2O1"
"3443","O=C1CC2(CCCC2)CC(=O)N1CCNC[C@H]1COc2ccccc2O1"
"3444","CS(=O)(=O)OCOS(C)(=O)=O"
"3445","C[C@H](NC(=O)CCc1nc(=O)c2ccccc2[nH]1)c1ccccc1"
"3446","COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1"
"3447","CCN(CCCCOC(=O)c1ccc(OC)c(OC)c1)[C@@H](C)Cc1ccc(OC)cc1"
"3448","CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1"
"3449","CN1C(=O)N(C)C2C1N(C)C(=O)N2C"
"3450","Cc1cc(C)c(NC(=O)CN(CC(=O)O)CC(=O)O)c(C)c1Br"
"3451","CNC1(C)C2CCC(C2)C1(C)C"
"3452","COc1cccc(OC)c1-c1cc(C(=O)NC2(C(=O)O)C3CC4CC(C3)CC2C4)nn1-c1ccnc2cc(Cl)ccc12"
"3453","Cc1cccc(CN2CCN([C@@H](c3ccccc3)c3ccc(Cl)cc3)CC2)c1"
"3454","C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(O)=C(C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12"
"3455","Cc1ccc(Cl)c(Nc2ccccc2C(=O)O)c1Cl"
"3456","CN(C)CCOC(=O)COc1ccc(Cl)cc1"
"3457","COC(=O)[C@@H](N)CS"
"3458","Cc1cccc([C@@H](C)c2cnc[nH]2)c1C"
"3459","CC(C)(CCCCCCCCCCC(C)(C)CC(=O)O)CC(=O)O"
"3460","O=P(O)(O)CP(=O)(O)O"
"3461","CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C"
"3462","CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C"
"3463","CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C"
"3464","Cc1cccc(Nc2ccccc2C(=O)O)c1C"
"3465","CCN(CC)CCNC(=O)COc1ccc(OC)cc1"
"3466","O[C@@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@H]1CCCCN1"
"3467","CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C"
"3468","CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C"
"3469","COc1ccc(Cl)cc1C(=O)NCCc1ccc(C(=O)O)cc1"
"3470","CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO"
"3471","CC(O)(CC(=O)O)CC(=O)O"
"3472","CN1C(=O)/C(=C2/C(=O)Nc3ccccc32)c2ccccc21"
"3473","N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F"
"3474","CCCC[C@H](NC(C)=O)C(=O)N[C@H]1CC(=O)NCCCC[C@@H](C(N)=O)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](Cc2cnc[nH]2)NC1=O"
"3475","COc1ccc2[nH]cc(CCNC(C)=O)c2c1"
"3476","C[N+](C)(C)NCCC(=O)O"
"3477","C=C1C[C@H]2[C@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@@H]3CC[C@]2(C)[C@@]1(OC(C)=O)C(C)=O"
"3478","COC(=O)[C@@H](N)Cc1ccc(O)c(O)c1"
"3479","Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1"
"3480","CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1"
"3481","N[C@@H](Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O"
"3482","C[C@]12C[C@@H]3C[C@](C)(C1)C[C@@](N)(C3)C2"
"3483","CC1=CC(=O)c2ccccc2C1=O"
"3484","C[C@@]1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O"
"3485","CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O"
"3486","COc1ccc(C(=O)CCC(=O)O)c2ccccc12"
"3487","CCN(CC)CCC[C@@H](C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12"
"3488","CN1CCC[C@@H](CN2c3ccccc3Sc3ccccc32)C1"
"3489","C[N+]1(C)CCC[C@H](OC(=O)C(O)(c2ccccc2)c2ccccc2)C1"
"3490","Cc1ccccc1OC[C@@H](O)CO"
"3491","CNC(C)(C)Cc1ccccc1"
"3492","CC[C@@]1(c2ccccc2)NC(=O)N(C)C1=O"
"3493","Cc1cccc(C)c1NC(=O)[C@H]1CCCCN1C"
"3494","C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3C(=O)C[C@]2(C)[C@@]1(O)C(=O)CO"
"3495","CCCNC(C)(C)COC(=O)c1ccccc1"
"3496","CC[C@@]1(c2cccc(O)c2)CCCCN(C)C1"
"3497","COc1ccc(CN(CCN(C)C)c2ccccn2)cc1"
"3498","COc1ccc(O)cc1"
"3499","O=C(Nc1ccccc1)c1c(O)[nH]c(=S)[nH]c1=O"
"3500","O=C(O)c1ccccc1-c1c2cc(Br)c(=O)cc-2oc2c([Hg]O)c(O)c(Br)cc12"
"3501","S=c1nc[nH]c2nc[nH]c12"
"3502","CC(=O)Nc1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cc1"
"3503","CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C"
"3504","COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1"
"3505","C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)N(C)C)C3)[C@H](C)[C@H]12"
"3506","COc1cc2cc(c1Cl)N(C)C(=O)C[C@H](OC(=O)[C@H](C)N(C)C(=O)CCS)[C@]1(C)O[C@H]1[C@H](C)[C@@H]1C[C@@](O)(NC(=O)O1)[C@H](OC)/C=C/C=C(\C)C2"
"3507","Nc1ccc(O)c(C(=O)O)c1"
"3508","O=S(=O)(O)CCS"
"3509","CN1CCCC[C@@H]1CCN1c2ccccc2Sc2ccc([S@@](C)=O)cc21"
"3510","CN(C)C(=O)Oc1ccc[n+](C)c1"
"3511","C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(OC)ccc4[C@H]3CC[C@@]21C"
"3512","CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21"
"3513","CC(=O)Nc1cccc(O)c1"
"3514","Cc1cccc(O)c1"
"3515","Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C"
"3516","S=C=Nc1cccc(C2(N3CCCCC3)CCCCC2)c1"
"3517","CC(C)NC[C@@H](O)c1cc(O)cc(O)c1"
"3518","C[C@H](N)[C@H](O)c1cccc(O)c1"
"3519","Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl"
"3520","Cc1cc(C)cc(OC[C@H]2CNC(=O)O2)c1"
"3521","COc1cc2nc(N3CCN(C(=O)[C@H](C)OC)CC3)nc(N)c2cc1OC"
"3522","CSCC[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)C(=O)O"
"3523","CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21"
"3524","CN(C)C(=N)N=C(N)N"
"3525","CC(=O)O[C@@H](C)C[N+](C)(C)C"
"3526","C=C1c2cccc(O)c2C(=O)[C@@H]2C(=O)[C@]3(O)C(=O)[C@@H](C(N)=O)C(=O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12"
"3527","CS(=O)(=O)F"
"3528","CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21"
"3529","CN(C)CCN(Cc1cccs1)c1ccccn1"
"3530","CCC1(CC)C(=O)NC(=O)N(C)C1=O"
"3531","CC(=O)N=c1sc(S(N)(=O)=O)nn1C"
"3532","C1N2CN3CN1CN(C2)C3"
"3533","COC(=O)Nc1nc2ccc(SC(C)C)cc2[nH]1"
"3534","COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12"
"3535","Cn1cc[nH]c1=S"
"3536","CSCC[C@@H](N)C(=O)O"
"3537","CC(=O)SCCC(=O)N1[C@H](C)CCC[C@@H]1C(=O)O"
"3538","COc1ccccc1OC[C@@H](O)COC(N)=O"
"3539","CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1"
"3540","COc1ccc(OC)c(C(O)C(C)N)c1"
"3541","COc1c2occc2cc2ccc(=O)oc12"
"3542","CON"
"3543","COC(F)(F)C(Cl)Cl"
"3544","CN[C@@H](C)Cc1ccccc1OC"
